Year,Total index; s.a. IP,Final products and nonindustrial supplies; s.a. IP,Consumer goods; s.a. IP,Durable consumer goods; s.a. IP,Automotive products; s.a. IP,"Computers, video and audio equipment; s.a. IP","Appliances, furniture, and carpeting; s.a. IP",Miscellaneous durable goods; s.a. IP,Nondurable consumer goods; s.a. IP,Nondurable nonenergy consumer goods; s.a. IP,Foods and tobacco; s.a. IP,Clothing; s.a. IP,Chemical products; s.a. IP,Paper products; s.a. IP,Consumer energy products; s.a. IP,Business equipment; s.a. IP,Transit equipment; s.a. IP,Information processing and related equipment; s.a. IP,Industrial and other equipment; s.a. IP,Defense and space equipment; s.a. IP,Construction supplies; s.a. IP,Business supplies; s.a. IP,Materials; s.a. IP,Materials ex. energy materials; s.a. IP,Durable goods materials; s.a. IP,Consumer parts; s.a. IP,Equipment parts; s.a. IP,Other durable materials; s.a. IP,Nondurable goods materials; s.a. IP,Textile materials; s.a. IP,Paper materials; s.a. IP,Chemical materials; s.a. IP,Energy materials; s.a. IP,Manufacturing (SIC); s.a. IP,Manufacturing (NAICS); s.a. IP,Durable manufacturing (NAICS); s.a. IP,Wood product  (NAICS = 321); s.a. IP,Nonmetallic mineral product  (NAICS = 327); s.a. IP,Primary metal  (NAICS = 331); s.a. IP,Fabricated metal product  (NAICS = 332); s.a. IP,Machinery  (NAICS = 333); s.a. IP,Computer and electronic product  (NAICS = 334); s.a. IP,"Electrical equipment, appliance, and component  (NAICS = 335); s.a. IP",Motor vehicles and parts  (NAICS = 3361-3); s.a. IP,Aerospace and miscellaneous transportation eq.  (NAICS = 3364-9); s.a. IP,Furniture and related product  (NAICS = 337); s.a. IP,Miscellaneous  (NAICS = 339); s.a. IP,Nondurable manufacturing (NAICS); s.a. IP,"Food, beverage, and tobacco  (NAICS = 311,2); s.a. IP","Textiles and products  (NAICS = 313,4); s.a. IP","Apparel and leather goods  (NAICS = 315,6); s.a. IP",Paper  (NAICS = 322); s.a. IP,Printing and related support activities  (NAICS = 323); s.a. IP,Petroleum and coal products  (NAICS = 324); s.a. IP,Chemical  (NAICS = 325); s.a. IP,Plastics and rubber products  (NAICS = 326); s.a. IP,Other manufacturing; s.a. IP,Mining  (NAICS = 21); s.a. IP,"Electric and gas utilities  (NAICS = 2211,2); s.a. IP","Electric power generation, transmission, and distribution  (NAICS = 2211); s.a. IP",Natural gas distribution  (NAICS = 2212); s.a. IP
2011-04,93.6571,96.8773,98.9465,82.5399,72.1687,75.7605,89.9004,101.1866,103.8192,106.1674,96.3064,136.4752,121.179,124.6784,97.2482,89.3351,64.8506,85.7592,104.1018,108.9016,86.3423,98.3124,90.4406,94.5491,90.3443,77.8647,86.8786,97.3689,101.4146,115.8175,105.4365,103.4985,86.3734,95.4601,94.6415,89.8704,78.8466,87.4786,111.0707,98.4852,105.0021,76.6394,96.9717,68.9877,83.828,89.6481,109.0323,100.1519,95.3181,114.0696,135.779,99.9143,104.9493,90.5393,109.0768,89.6282,123.0034,86.3059,100.5785,100.9314,98.0987
2011-05,93.7723,97.1883,99.0877,83.5236,73.5669,78.9899,89.4928,101.69,103.7061,105.6847,95.6213,136.7665,121.135,124.3205,98.1486,90.0581,65.857,85.8279,104.9801,108.8697,87.3327,98.2425,90.3576,94.519,90.9937,77.7863,87.5741,98.2592,100.2462,115.8858,104.3259,101.6152,86.2367,95.4453,94.6336,90.3766,79.9975,88.4159,110.7962,99.3584,105.7493,76.9696,96.7848,70.0299,84.3046,90.2766,108.4504,99.5395,94.661,113.7854,135.895,99.2385,104.4389,91.6976,107.5936,89.6513,122.7483,87.2251,100.0397,99.7978,102.1833
2011-06,94.0493,97.1777,99.0467,83.1639,73.6349,77.9454,89.0182,100.6041,103.7569,105.6285,95.3301,135.9811,121.6316,123.8662,98.4856,90.1503,66.1756,85.1428,105.3272,108.1659,87.729,98.0342,90.9245,94.5985,91.1891,79.4201,88.4672,97.3561,100.1353,114.512,104.8685,101.4283,87.3751,95.5632,94.7651,90.5747,79.048,88.2291,110.6242,100.4664,106.2637,76.559,97.1621,70.128,85.2883,89.8831,108.0408,99.5936,94.2893,112.9768,135.3337,100.0759,103.0868,92.7931,107.87,89.3041,122.392,87.6835,101.1834,101.4537,99.3611
2011-07,94.4958,97.8953,99.6861,84.394,75.6069,80.3925,88.0471,101.2828,104.2223,106.0198,95.9102,135.9112,121.8625,123.9257,99.1475,91.3384,67.4664,86.8921,106.1667,108.7356,88.4964,98.3446,91.0985,94.8728,91.4411,80.1219,88.126,97.8952,100.4501,112.7491,105.8436,101.7599,87.4403,96.1129,95.2968,91.2322,79.235,89.2292,110.8789,100.4881,107.3896,77.2293,96.1817,72.1705,86.0291,90.092,107.7054,99.9797,94.7635,111.2597,135.0808,100.3567,103.8466,93.8455,107.9162,89.9613,123.5518,87.1777,102.8997,103.1854,100.9789
2011-08,95.0974,98.5079,100.2621,85.352,77.0676,82.0704,89.6699,100.7593,104.6856,106.2558,95.6843,134.4084,123.1389,124.3605,100.221,92.4334,69.4067,87.2938,107.1336,109.4566,88.3082,98.6854,91.6895,94.861,91.8401,81.3699,89.3412,97.3389,99.7602,109.2979,104.6246,100.8941,88.7311,96.5349,95.7347,92.0032,78.4383,90.0058,110.8763,100.6584,108.0421,78.1994,97.0617,74.0343,87.3798,91.1668,107.1854,100.032,94.5875,109.3778,133.4556,99.7296,103.292,94.2698,108.3354,90.4056,123.4192,88.7833,102.7928,102.9501,101.8709
2011-09,95.0244,98.4222,99.6767,85.4509,76.7905,83.3861,89.6383,101.5359,103.8982,105.5848,95.0973,132.4002,121.9054,125.8192,99.1257,92.9139,70.132,87.9717,107.3758,109.2057,88.4792,99.0198,91.6298,95.4811,92.4518,82.3767,89.7767,97.9351,100.397,108.909,105.5576,102.175,87.8834,96.7831,95.9916,92.3847,80.8563,89.8178,112.2764,100.0576,108.708,78.5463,97.6355,74.2284,88.3026,90.4638,107.3529,100.1446,93.9838,109.2082,131.513,101.002,103.3251,94.6451,108.8222,90.7559,123.3571,88.3632,100.9923,101.0881,100.5369
2011-10,95.6891,98.8029,99.9387,87.0588,80.2147,83.6,89.5296,100.46,103.7647,106.225,96.0514,134.91,121.71,127.2372,96.9243,94.1033,73.5455,87.6914,108.0737,110.3881,88.7506,98.612,92.5842,95.9041,92.9267,83.8782,90.4777,97.8469,100.7377,107.4556,104.7092,102.5708,89.4658,97.3028,96.525,93.1184,80.4403,89.1034,111.9711,99.8876,109.7176,78.2906,99.455,77.7634,90.2317,90.2367,106.2881,100.4461,95.0936,108.3802,133.9,100.6963,101.7651,94.0909,108.8845,91.5755,123.3948,90.5235,99.6876,99.4785,101.5031
2011-11,95.6778,98.402,98.9952,85.6772,78.1749,81.9822,89.2768,99.878,102.9473,105.2809,95.3904,133.1873,120.089,127.1373,96.455,94.9706,74.3579,88.47,109.0045,112.0797,88.8622,97.6698,92.9716,95.9211,93.3585,83.288,91.0237,98.5803,100.0787,107.3306,105.499,101.2516,90.2907,97.1041,96.3246,93.2914,80.48,88.6924,113.0457,100.6828,110.9267,78.8888,97.4718,75.8421,92.1366,88.6929,105.0735,99.8141,94.394,108.0438,132.0861,101.6094,100.8176,93.9961,107.7399,91.1431,123.2528,91.564,98.9342,99.6035,94.2745
2011-12,96.1809,98.7873,98.8925,86.1671,78.9019,81.944,91.6621,98.926,102.6687,105.4101,95.1931,131.3245,121.0077,127.544,95.0956,96.4829,75.1252,89.4323,111.1739,111.5934,89.5166,98.2206,93.5967,96.648,94.4031,86.851,92.2303,98.5482,100.2904,108.7102,106.0922,101.2266,90.7966,97.7508,96.9673,94.2773,81.3822,88.6702,113.6647,100.9832,115.1058,79.7826,97.5639,77.6961,91.984,89.3334,103.6068,100.0605,94.2467,109.1506,130.2102,102.4087,101.2465,93.4991,108.2987,92.1721,124.023,92.3953,97.6841,98.285,93.5279
2012-01,96.7595,99.2333,98.7849,88.348,82.095,83.0727,92.0922,100.037,101.8857,105.3922,95.5385,135.5461,120.2092,125.8972,92.281,97.946,76.7154,91.0458,112.4879,112.0365,90.6965,98.6627,94.3132,97.6917,95.4768,89.0516,93.1865,99.2842,101.2884,110.3927,106.116,102.9975,91.1228,98.5791,97.8623,95.565,82.9689,89.2869,112.5481,101.4901,116.0259,80.9573,98.6247,81.7281,91.9782,92.9905,105.572,100.5018,94.5951,109.2674,134.1676,102.6181,102.4309,92.6296,109.1991,92.8047,122.5505,93.6289,95.0277,95.9941,88.2488
2012-02,97.0662,99.4934,98.6645,87.7793,80.7083,84.5309,93.434,99.8751,101.8958,105.2311,95.3359,133.3325,120.0762,126.2608,92.7558,98.6596,79.0451,92.1159,112.1629,113.2727,91.531,99.0082,94.6687,98.1844,96.439,89.4937,94.4136,100.2418,101.018,111.2731,107.5478,102.2342,91.3106,98.9848,98.2798,96.1654,82.2096,90.7807,113.6018,102.2628,116.3129,82.0027,99.3116,80.845,94.2701,93.5313,104.7432,100.7076,94.384,110.1043,131.7564,103.862,102.7457,94.0813,108.7379,94.2463,122.5455,93.3809,95.7146,96.6052,89.4872
2012-03,96.5609,98.7441,97.0933,86.7616,79.5296,82.9607,91.9542,99.5014,100.1593,104.0283,94.2012,131.6751,118.6488,125.164,89.6086,99.5276,80.1185,91.8214,113.4733,113.2653,91.2508,98.2433,94.4163,97.3717,95.3882,88.4553,94.5139,98.3396,100.5942,108.1685,105.9921,102.153,91.7376,98.458,97.7678,95.9698,82.7626,90.0412,109.7145,102.0285,117.8962,81.9747,99.6437,80.3929,94.352,93.6249,103.6941,99.8305,93.4431,107.7012,129.9885,102.7299,100.8691,92.8138,108.3809,93.3503,121.5124,93.3578,94.3668,97.3662,73.3288
2012-04,97.251,99.4815,97.839,87.1366,79.7162,83.8877,91.9892,100.3613,101.0135,104.1877,94.7902,130.9101,118.0411,124.5874,92.3159,100.4349,81.1977,92.9296,114.188,111.9811,92.5227,99.0547,95.0581,98.207,96.6026,91.0519,95.3176,99.3437,100.8194,109.4627,106.6486,102.0271,92.1424,98.9247,98.2858,96.7689,84.1705,90.4215,111.4223,102.529,118.7698,82.8172,100.1552,81.5971,94.3625,94.2718,104.6888,100.0241,93.9954,107.9668,129.1226,103.658,101.7593,91.6496,108.2875,94.2364,120.2144,93.5921,97.7515,99.2581,87.1733
2012-05,97.4595,99.8051,98.3875,86.415,77.9329,84.4331,92.804,100.877,101.9383,103.9973,95.3158,131.1611,116.4693,123.3999,96.2076,101.153,82.7034,92.7051,114.9372,110.5488,91.5498,99.277,95.1466,97.3293,95.8577,89.6574,95.1559,98.4117,99.7296,107.433,106.8144,99.9646,93.4339,98.597,98.0067,96.5495,85.508,89.5399,109.0775,102.6227,118.7338,83.035,100.4729,80.4192,94.5023,94.841,104.6233,99.675,94.4787,105.9851,129.1293,103.8688,102.0308,92.0907,106.757,93.5765,118.2264,93.8907,101.9703,103.6116,90.4756
2012-06,97.4768,99.9026,98.147,86.5706,78.7338,84.7722,92.3126,99.9702,101.5789,103.4588,95.5416,130.0867,114.5605,121.3247,96.3227,102.4863,84.0385,94.1264,116.2244,109.6545,90.9982,99.3636,95.0794,97.6262,96.3312,90.5831,96.187,98.3096,99.7455,110.3308,105.3653,100.4758,92.9042,98.8801,98.3717,97.0585,84.0762,90.3157,107.0623,102.8549,120.4907,84.2979,99.5494,81.6021,94.9806,94.1076,104.1991,99.8735,94.6893,108.6299,128.153,102.4373,102.2679,92.4657,106.9264,94.4307,115.7058,93.9757,99.7748,100.1305,97.1558
2012-07,97.6714,99.7084,98.1802,86.3637,77.9079,85.6804,92.333,100.7954,101.6828,103.2495,96.3371,127.0561,112.7087,119.3562,97.2522,101.2607,84.4071,95.1408,113.099,112.0412,90.4786,99.2674,95.6846,97.6277,96.262,92.7482,94.6071,98.5162,99.8611,109.5436,105.0824,100.2201,94.2786,98.655,98.1887,96.7609,84.3349,89.3589,108.137,102.5957,116.6466,84.6004,99.5184,80.9206,96.5063,95.3036,104.8475,99.821,95.5594,106.9874,124.9108,102.9646,102.1315,91.6982,105.863,95.7026,114.0447,95.0303,101.5648,102.1488,97.4058
